hmccode,year,cnamehabmen,comp_50_1234,cim_ratio,area,population_habermenaldo,percent_muslim_menaldo,persian_gulf,openk,kc,kg,assassinations,strikes,govtcrises,purges,riots,revolutions,antigovtdemonst,sparty,military,bdm_w,icrg_qog,fullregime_dummy,pcrdbofgdp,monarch_2,region_world_2_2010_b,log_area,yearorth1,yearorth2,yearorth3,logarithmic_growth_imp,log_Reserves_interpolate,agricultural_transition_1950thou,log_population,PCI,TFI,ef,agric_trans_weighbylandqual,assassinations_binary,guerillawarfare_binary,riots_binary,strikes_binary,govtcrises_binary,revolutions_binary,antigovtdemonst_binary,purges_binary,log_conflictindex_normalized,monarch_2_simulated
679,1962,Yemen,0,,527970,5.40E+06,99,1,,,,1,0,0,0,0,2,0,,,0,,0,,1,3,13.1768,0.42568005,-0.58256314,-1.018665,0.6178,-23.02585,7.55,15.51039,5.999588,-6.907755,0.0784,1,1,0,0,0,0,1,0,0,2.744017,1
679,1963,Yemen,0,,527970,5.60E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.44341435,-0.55278733,-1.013884,0.8798,-23.02585,7.55,15.53183,6.008385,-6.907755,0.0784,1,0,1,0,0,0,0,0,0,1.56563,1
679,1964,Yemen,0,,527970,5.70E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.46114865,-0.52232508,-1.0072644,0.4938,-23.02585,7.55,15.55264,6.013323,-6.907755,0.0784,1,0,1,0,0,0,0,0,0,1.56563,1
679,1965,Yemen,0,,527970,5.80E+06,99,1,,,,0,0,1,0,0,0,0,,,0,,0,,0,3,13.1768,0.47888295,-0.4911764,-0.9987687,0.7492,-23.02585,7.55,15.5732,6.020816,-6.907755,0.0784,1,0,1,0,0,1,0,0,0,1.747917,1
679,1966,Yemen,0,,527970,5.90E+06,99,1,,,,0,0,0,1,0,1,0,,,0,,0,,0,3,13.1768,0.49661724,-0.45934128,-0.98835929,1.1041,-23.02585,7.55,15.59317,6.031857,-6.907755,0.0784,1,0,0,0,0,0,1,0,1,2.096172,0
679,1967,Yemen,0,,527970,6.00E+06,99,1,,,,0,0,0,0,0,1,0,,,0,,0,,0,3,13.1768,0.51435154,-0.42681973,-0.97599864,1.136,-23.02585,7.55,15.61292,6.043217,-6.907755,0.0784,1,0,1,0,0,0,1,0,0,2.481795,0
679,1968,Yemen,0,,527970,6.20E+06,99,1,,,,1,0,3,3,0,2,0,,,0,,0,,0,3,13.1768,0.53208584,-0.39361174,-0.96164922,0.9015,-23.02585,7.55,15.63245,6.052232,-6.907755,0.0784,1,1,0,0,0,1,1,0,1,3.058282,0
679,1969,Yemen,0,,527970,6.30E+06,99,1,,,,2,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.54982013,-0.35971731,-0.94527346,1.1884,-23.02585,7.55,15.65145,6.064116,-6.907755,0.0784,1,1,0,0,0,0,0,0,0,0.8726918,0
679,1970,Yemen,0,,527970,6.40E+06,99,1,,,,0,0,0,0,0,1,0,,,0,,0,,0,3,13.1768,0.56755443,-0.32513645,-0.92683383,16.7364,-23.02585,7.55,15.6704,6.23148,-6.907755,0.0784,1,0,0,0,0,0,1,0,0,1.971025,1
679,1971,Yemen,0,,527970,6.50E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.58528873,-0.28986916,-0.90629277,13.9367,-23.02585,7.55,15.68885,6.370847,-6.907755,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,1
679,1972,Yemen,0,,527970,6.60E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.60302302,-0.25391543,-0.88361274,5.5467,-23.02585,7.55,15.70742,6.426313,-6.907755,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,1
679,1973,Yemen,0,,527970,6.80E+06,99,1,,,,1,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.62075732,-0.21727526,-0.8587562,9.2899,-23.02585,7.55,15.72713,6.519212,-6.907755,0.0784,1,1,0,0,0,0,0,0,0,0.1783623,1
679,1974,Yemen,0,,527970,6.90E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.63849162,-0.17994866,-0.83168558,3.353,-23.02585,7.55,15.7492,6.552742,-6.907755,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,1
679,1975,Yemen,0,,527970,7.10E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.65622591,-0.14193563,-0.80236335,5.0354,-23.02585,7.55,15.77462,6.603096,-6.907755,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1976,Yemen,0,,527970,7.30E+06,99,1,,,,0,0,0,0,0,0,0,,,0,,0,,0,3,13.1768,0.67396021,-0.10323615,-0.77075196,11.5872,-23.02585,7.55,15.80352,6.718969,-6.907755,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,1
679,1977,Yemen,0,,527970,7.50E+06,99,1,,,,2,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.69169451,-0.06385025,-0.73681386,7.6423,-23.02585,7.55,15.83533,6.795392,-6.907755,0.0784,1,1,0,0,0,0,0,0,0,0.8726918,0
679,1978,Yemen,0,,527970,7.80E+06,99,1,,,,1,0,1,0,0,1,0,,,0.25,,0,,0,3,13.1768,0.7094288,-0.02377791,-0.7005115,5.376,-23.02585,7.55,15.86951,6.849153,-6.907755,0.0784,1,1,0,0,0,1,1,0,0,2.233152,0
679,1979,Yemen,0,,527970,8.10E+06,99,1,,,,0,0,1,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.7271631,0.01698087,-0.66180733,2.6368,-23.02585,7.55,15.90515,6.87552,-6.907755,0.0784,1,0,0,0,0,1,0,0,0,-0.0429724,0
679,1980,Yemen,0,,527970,8.40E+06,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.7448974,0.05842608,-0.62066382,-2.2278,-23.02585,7.55,15.94148,6.853242,-3.402444,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1981,Yemen,0,,527970,8.70E+06,99,1,,,,3,0,0,0,0,1,0,,,0.25,,0,,0,3,13.1768,0.76263169,0.10055773,-0.5770434,3.126,-23.02585,7.55,15.97872,6.884502,-2.841952,0.0784,1,1,1,0,0,0,1,0,0,2.744017,0
679,1982,Yemen,0,,527970,9.00E+06,99,1,,,,0,0,0,0,0,1,0,,,0.25,,0,,0,3,13.1768,0.78036599,0.14337581,-0.53090854,-1.1436,-23.02585,7.55,16.01684,6.873066,-0.931078,0.0784,1,0,1,0,0,0,1,0,0,2.481795,0
679,1983,Yemen,0,,527970,9.40E+06,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.79810029,0.18688033,-0.48222168,2.7252,-23.02585,7.55,16.05526,6.900319,-0.9973688,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1984,Yemen,0,,527970,9.80E+06,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.81583458,0.23107129,-0.43094527,0.8887,-23.02585,7.55,16.0936,6.909206,-1.150508,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1985,Yemen,0,,527970,1.00E+07,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.83356888,0.27594867,-0.37704178,-3.8034,-23.02585,7.55,16.1317,6.871172,-1.222503,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1986,Yemen,0,,527970,1.10E+07,99,1,,,,0,0,0,0,0,1,0,,,0.25,,0,,0,3,13.1768,0.85130318,0.3215125,-0.32047365,-0.9193,-1.609438,7.55,16.16888,6.861979,-2.006268,0.0784,1,0,0,0,0,0,1,0,0,1.971025,0
679,1987,Yemen,0,,527970,1.10E+07,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.86903747,0.36776276,-0.26120334,0.8142,-0.6931472,7.55,16.20547,6.870121,-1.645803,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1988,Yemen,0,,527970,1.10E+07,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.88677177,0.41469945,-0.19919329,0.9161,-0.597837,7.55,16.24288,6.879282,-1.520313,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1989,Yemen,0,,527970,1.20E+07,99,1,,,,0,0,0,0,0,0,0,,,0.25,,0,,0,3,13.1768,0.90450607,0.46232258,-0.13440596,0.0848,1.477049,7.55,16.28285,6.88013,-1.41329,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1990,Yemen,0,18.9441,527970,1.20E+07,99,1,30.5993,51.5179,48.8919,0,0,0,0,0,0,0,0,0,0,0.5,0,,0,3,13.1768,0.92224036,0.51063215,-0.0668038,-3.4884,1.386294,7.55,16.32625,6.845246,-1.172318,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1991,Yemen,0,18.7739,527970,1.30E+07,99,1,38.4827,64.6282,48.9018,0,0,0,0,0,0,0,0,0,0,0.5,0,,0,3,13.1768,0.93997466,0.55962815,0.00365074,-3.3875,1.386294,7.55,16.37305,6.811371,-1.361074,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1992,Yemen,0,16.4435,527970,1.40E+07,99,1,37.9859,60.3391,51.6143,0,0,0,0,0,0,0,0,0,0,0.476852,0,,0,3,13.1768,0.95770896,0.60931058,0.07699519,1.0838,1.386294,7.55,16.42204,6.822208,-1.444964,0.0784,1,0,0,0,0,0,0,0,0,0.1391751,0
679,1993,Yemen,0,15.9496,527970,1.40E+07,99,1,47.9157,65.9869,52.2531,0,0,0,0,0,0,0,0,0,0,0.444444,0,,0,3,13.1768,0.97544326,0.65967945,0.15326712,-0.9413,1.386294,7.55,16.47079,6.812796,-1.562914,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1994,Yemen,0,14.272,527970,1.50E+07,99,1,38.8578,58.2945,51.1717,0,0,1,0,0,1,0,0,0,0,0.49537,0,,0,3,13.1768,0.99317755,0.71073476,0.23250407,-1.4589,1.386294,7.55,16.5166,6.798206,-1.599103,0.0784,1,0,0,0,0,1,1,0,0,2.238472,0
679,1995,Yemen,0,33.1665,527970,1.60E+07,99,1,65.4152,66.2458,46.1177,0,0,0,0,0,0,0,0,0,0,0.523148,0,,0,3,13.1768,1.0109118,0.7624765,0.31474358,7.1002,1.386294,7.55,16.55783,6.869208,-1.81939,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1996,Yemen,0,40.9547,527970,1.60E+07,99,1,86.6603,56.5905,44.4649,0,0,0,0,0,0,0,0,0,0,0.555556,0,,0,3,13.1768,1.0286461,0.81490468,0.40002321,2.5965,1.386294,7.55,16.59439,6.895173,-1.684047,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1997,Yemen,0,43.5697,527970,1.70E+07,99,1,79.7454,52.5292,47.8587,0,0,0,0,0,0,0,0,0,0,0.520833,0,,0,3,13.1768,1.0463804,0.86801929,0.48838049,4.5521,1.386294,7.55,16.62726,6.940694,-1.808603,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1998,Yemen,0,45.42,527970,1.70E+07,99,1,72.4774,61.9602,50.3728,0,0,0,0,0,0,0,0,0,0,0.416667,0,4.6659,0,3,13.1768,1.0641147,0.92182034,0.57985299,1.5043,1.386294,7.55,16.65751,6.955737,-2.233692,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,1999,Yemen,0,44.7637,527970,1.80E+07,99,1,69.0576,51.564,44.5282,0,0,0,0,0,0,0,0,0,0,0.361111,0,,0,3,13.1768,1.081849,0.97630782,0.67447824,0.4033,1.386294,7.55,16.68676,6.95977,-1.940479,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2000,Yemen,0,47.3753,527970,1.80E+07,99,1,72.9743,45.4359,41.1615,0,0,0,0,0,0,0,0,0,,0.361111,0,,0,3,13.1768,1.0995833,1.0314817,0.7722938,2.6711,1.386294,7.55,16.71594,6.986481,-1.510333,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2001,Yemen,0,49.2551,527970,1.90E+07,99,1,68.6665,49.42,43.2281,0,0,0,0,0,0,0,0,0,,0.324074,0,,0,3,13.1768,1.1173176,1.0873421,0.87333721,0.3617,1.386294,7.55,16.74521,6.990098,-1.375994,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2002,Yemen,0,53.2588,527970,1.90E+07,99,1,71.2526,50.1847,44.4779,0,0,0,0,0,0,0,0,0,,0.305556,0,5.23639,0,3,13.1768,1.1350519,1.1438889,0.97764601,0.4361,1.386294,7.55,16.77432,6.994459,-1.397829,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2003,Yemen,0,55.7066,527970,2.00E+07,99,1,73.6135,51.8343,42.6409,0,0,0,0,0,0,0,0,0,,0.305556,0,5.57389,0,3,13.1768,1.1527862,1.2011221,1.0852578,0.2244,1.386294,7.55,16.80336,6.996703,-1.301121,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2004,Yemen,0,56.5477,527970,2.00E+07,99,1,72.5337,52.2607,39.8095,0,0,0,0,0,0,0,0,0,,0.305556,0,6.23561,0,3,13.1768,1.1705205,1.2590418,1.19621,0.4941,1.386294,7.55,16.83232,7.001644,-1.129969,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2005,Yemen,0,56.9672,527970,2.10E+07,99,1,76.6579,50.1808,38.4609,0,0,0,0,1,0,0,0,0,,0.305556,0,6.4721,0,3,13.1768,1.1882548,1.3176479,1.3105403,1.111,1.386294,7.55,16.86118,7.012754,-0.9275094,0.0784,1,0,0,1,0,0,0,0,0,0.1783623,0
679,2006,Yemen,0,56.9267,527970,2.20E+07,99,1,79.1477,52.4076,41.7373,0,0,0,0,0,0,0,0,0,,0.305556,0,6.35553,0,3,13.1768,1.2059891,1.3769404,1.4282862,0.466,1.386294,7.55,16.88996,7.017414,-0.8527697,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2007,Yemen,0,,527970,,99,0,72.5761,51.4797,45.0581,0,0,0,0,0,0,0,,,,0.305556,0,6.61385,0,3,13.1768,1.2237234,1.4369193,1.5494852,,,7.55,,,,0.0784,1,0,0,0,0,0,0,0,0,-6.907755,0
679,2008,Yemen,0,,527970,,99,0,,,,0,0,0,0,1,0,1,,,,0.305556,0,6.89611,0,3,13.1768,1.2414577,1.4975847,1.6741749,,,7.55,,,,0.0784,1,0,0,1,0,0,0,1,0,0.515053,0
679,2009,Yemen,0,,527970,,99,0,,,,,,,,,,,,,,,,,0,3,13.1768,1.259192,1.5589366,1.8023928,,,7.55,,,,0.0784,1,,,,,,,,,,0
690,1963,Kuwait,0,45.6644,17820,380000,85,1,,,,,,,,,,,0,0,0.25,,0,,1,3,9.788076,0.44341435,-0.55278733,-1.013884,-4.2959,4.200954,9.45,12.84793,11.05325,3.208019,0.7084,1,,,,,,,,,,1
690,1964,Kuwait,0,56.5642,17820,423000,85,1,,,,,,,,,,,0,0,0.25,,0,,1,3,9.788076,0.46114865,-0.52232508,-1.0072644,-0.112,4.226834,9.45,12.95513,11.05213,3.185189,0.7084,1,,,,,,,,,,1
690,1965,Kuwait,0,62.2974,17820,471000,85,1,,,,,,,,,,,0,0,0.25,,0,,1,3,9.788076,0.47888295,-0.4911764,-0.9987687,-7.252,4.237723,9.45,13.06261,10.97961,3.082363,0.7084,1,,,,,,,,,,1
690,1966,Kuwait,0,59.2071,17820,522000,85,1,,,,,,,,,,,0,0,0.25,,0,,1,3,9.788076,0.49661724,-0.45934128,-0.98835929,2.1723,4.229749,9.45,13.16542,11.00133,3.006762,0.7084,1,,,,,,,,,,1
690,1967,Kuwait,0,58.209,17820,576000,85,1,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,9.788076,0.51435154,-0.42681973,-0.97599864,-7.0661,4.320151,9.45,13.26386,10.93067,2.88922,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1968,Kuwait,0,68.9441,17820,633000,85,1,,,,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,9.788076,0.53208584,-0.39361174,-0.96164922,-0.4867,4.340553,9.45,13.35823,10.9258,2.807474,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1969,Kuwait,0,71.617,17820,690000,85,1,,,,0,0,0,0,0,1,0,0,0,0.25,,0,,1,3,9.788076,0.54982013,-0.35971731,-0.94527346,-6.1827,4.337291,9.45,13.44445,10.86398,2.731437,0.7084,1,0,0,0,0,0,1,0,0,1.971025,1
690,1970,Kuwait,0,72.9434,17820,744000,85,1,91.528,10.9115,3.35131,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,9.788076,0.56755443,-0.32513645,-0.92683383,38.1317,4.310799,9.45,13.5198,11.24529,2.660841,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1971,Kuwait,0,74.2837,17820,796000,85,1,91.2891,10.5235,3.55333,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,9.788076,0.58528873,-0.28986916,-0.90629277,0.7638,4.381402,9.45,13.58735,11.25293,2.839353,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1972,Kuwait,0,71.2318,17820,845000,85,1,92.0342,10.1446,3.91361,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,9.788076,0.60302302,-0.25391543,-0.88361274,-2.0878,4.359244,9.45,13.64709,11.23205,2.868856,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1973,Kuwait,0,67.8538,17820,894000,85,1,93.0233,10.515,4.42221,0,0,0,0,0,0,0,0,0,0.25,,0,,1,3,9.788076,0.62075732,-0.21727526,-0.8587562,-12.6604,4.289089,9.45,13.70346,11.10545,2.951153,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1974,Kuwait,0,71.4286,17820,947000,85,1,92.1469,13.3121,5.40873,0,0,0,0,0,0,0,0,0,0.25,,0,7.91313,1,3,9.788076,0.63849162,-0.17994866,-0.83168558,-19.6224,4.287029,9.45,13.76105,10.90922,3.875414,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1975,Kuwait,0,67.4223,17820,1.00E+06,85,1,92.952,18.6916,6.85542,0,0,0,0,0,0,0,0,0,0.25,,0,12.2149,1,3,9.788076,0.65622591,-0.14193563,-0.80236335,-18.8705,4.399989,9.45,13.82249,10.72052,3.518054,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1976,Kuwait,0,67.7322,17820,1.10E+06,85,1,94.194,21.7963,6.84861,0,0,1,0,0,0,0,0,0,0.25,,0,18.6986,1,3,9.788076,0.67396021,-0.10323615,-0.77075196,0.0241,4.265493,9.45,13.8869,10.72076,3.540393,0.7084,1,0,0,0,0,1,0,0,0,-0.0429724,1
690,1977,Kuwait,0,68.7193,17820,1.10E+06,85,1,92.738,26.7778,8.22585,0,0,0,0,0,0,0,0,0,0.25,,0,27.8787,1,3,9.788076,0.69169451,-0.06385025,-0.73681386,-10.1215,4.256322,9.45,13.95266,10.61955,3.377952,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1978,Kuwait,0,67.3708,17820,1.20E+06,85,1,93.5614,26.0475,8.16237,1,0,0,0,0,0,0,0,0,0.25,,0,24.8321,1,3,9.788076,0.7094288,-0.02377791,-0.7005115,0.7411,4.249923,9.45,14.01763,10.62696,3.343227,0.7084,1,1,0,0,0,0,0,0,0,0.1783623,1
690,1979,Kuwait,0,70.4159,17820,1.30E+06,85,1,94.8704,24.8596,7.2222,0,0,0,0,0,0,0,0,0,0.25,,0,24.8479,1,3,9.788076,0.7271631,0.01698087,-0.66180733,6.6387,4.240463,9.45,14.07864,10.69334,4.151303,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1980,Kuwait,0,74.776,17820,1.40E+06,85,1,97.1728,38.4585,9.84414,0,0,0,0,0,0,0,0,0,0.25,,0,32.6993,1,3,9.788076,0.7448974,0.05842608,-0.62066382,-28.656,4.227272,9.45,14.13396,10.40678,3.729617,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1981,Kuwait,0,68.1661,17820,1.40E+06,85,1,89.7466,46.9468,11.3841,0,0,0,0,0,0,0,0,0,0.25,,0,48.5959,1,3,9.788076,0.76263169,0.10055773,-0.5770434,-25.4396,4.218478,9.45,14.18223,10.15239,3.167324,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1982,Kuwait,0,71.8172,17820,1.50E+06,85,1,80.9281,59.3133,13.9508,0,0,0,0,0,0,0,0,0,0.25,,0,73.5819,1,3,9.788076,0.78036599,0.14337581,-0.53090854,-16.9526,4.215529,9.45,14.22364,9.982862,2.672871,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1983,Kuwait,0,75.2067,17820,1.60E+06,85,1,90.4487,49.3307,14.7641,0,0,0,0,0,0,0,0,0,0.25,,0,82.2396,1,3,9.788076,0.79810029,0.18688033,-0.48222168,3.1783,4.206929,9.45,14.26404,10.01464,2.773383,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1984,Kuwait,0,80.7989,17820,1.60E+06,85,1,93.668,46.6714,14.7701,0,0,0,0,0,0,0,0,0,0.25,0.481481,0,77.0502,1,3,9.788076,0.81583458,0.23107129,-0.43094527,0.6439,4.200917,9.45,14.30838,10.02108,2.704157,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1985,Kuwait,0,79.897,17820,1.70E+06,85,1,87.525,51.5745,15.3058,0,0,0,0,0,0,0,0,0,0.25,0.5,0,78.7169,1,3,9.788076,0.83356888,0.27594867,-0.37704178,-10.0067,4.529476,9.45,14.35783,9.921017,2.487841,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1986,Kuwait,0,79.9374,17820,1.80E+06,85,1,84.6638,44.1137,13.673,0,0,0,0,0,0,0,0,0,0.25,0.5,0,99.9593,1,3,9.788076,0.85130318,0.3215125,-0.32047365,3.7281,4.526819,9.45,14.41599,9.958298,2.085503,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1987,Kuwait,0,79.2894,17820,1.90E+06,85,1,81.2101,42.4365,12.476,0,0,0,0,0,0,0,0,0,0.25,0.5,0,87.43,1,3,9.788076,0.86903747,0.36776276,-0.26120334,-8.4354,4.548833,9.45,14.47871,9.873943,2.153788,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1988,Kuwait,0,82.0401,17820,2.10E+06,85,1,83.247,44.792,13.5619,0,0,0,0,0,0,0,0,0,0.25,0.5,0,98.2097,1,3,9.788076,0.88677177,0.41469945,-0.19919329,-0.7958,4.548864,9.45,14.53384,9.865985,1.986659,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1989,Kuwait,0,83.4759,17820,2.10E+06,85,1,83.1244,43.1013,13.3267,0,0,0,0,0,0,0,0,0,0.25,0.5,0,81.213,1,3,9.788076,0.90450607,0.46232258,-0.13440596,3.0676,4.548864,9.45,14.56928,9.896661,2.277626,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1990,Kuwait,0,,17820,2.10E+06,85,1,79.1119,45.8134,31.3252,0,0,1,0,0,0,0,0,0,0.25,0.430556,0,,1,3,9.788076,0.92224036,0.51063215,-0.0668038,-26.3747,4.575999,9.45,14.57772,9.632914,2.106714,0.7084,1,0,0,0,0,1,0,0,0,-0.0429724,1
690,1991,Kuwait,0,80.0356,17820,2.10E+06,85,1,138.536,132.986,44.8581,1,0,1,0,0,0,2,0,0,0.25,0.261574,0,,1,3,9.788076,0.93997466,0.55962815,0.00365074,28.1129,4.574969,9.45,14.55459,9.914042,-0.2925696,0.7084,1,1,0,0,0,1,0,1,0,1.134344,1
690,1992,Kuwait,0,81.7034,17820,2.00E+06,85,1,85.2162,36.2843,27.8292,0,0,0,0,0,0,0,0,0,0.25,0.465278,0,26.4718,1,3,9.788076,0.95770896,0.60931058,0.07699519,17.6906,4.569543,9.45,14.50415,10.09095,1.727192,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1993,Kuwait,0,82.5842,17820,1.90E+06,85,1,86.4531,33.6772,16.7018,0,0,0,0,0,0,0,0,0,0.25,0.555556,0,23.6603,1,3,9.788076,0.97544326,0.65967945,0.15326712,24.8887,4.569543,9.45,14.43931,10.33984,2.227032,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1994,Kuwait,0,83.3009,17820,1.80E+06,85,1,87.2335,31.2903,16.4816,0,0,0,0,0,0,0,0,0,0.25,0.592593,0,25.1881,1,3,9.788076,0.99317755,0.71073476,0.23250407,3.6428,4.569543,9.45,14.38479,10.37626,2.257053,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1995,Kuwait,0,83.9318,17820,1.70E+06,85,1,87.5762,30.9148,16.1195,0,0,0,0,0,0,0,0,0,0.25,0.638889,0,29.4141,1,3,9.788076,1.0109118,0.7624765,0.31474358,-3.2991,4.569543,9.45,14.36074,10.34327,2.318863,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1996,Kuwait,0,83.0498,17820,1.80E+06,85,1,89.9616,34.3409,12.9202,0,0,0,0,0,0,1,0,0,0.25,0.666667,0,33.5886,1,3,9.788076,1.0286461,0.81490468,0.40002321,-7.7167,4.569543,9.45,14.37684,10.2661,2.514466,0.7084,1,0,0,0,0,0,0,1,0,-0.7350762,1
690,1997,Kuwait,0,83.62,17820,1.80E+06,85,1,90.297,34.7463,12.7123,0,0,0,0,0,0,0,0,0,0.25,0.652778,0,44.4436,1,3,9.788076,1.0463804,0.86801929,0.48838049,-3.2219,4.569543,9.45,14.42473,10.23389,2.394162,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1998,Kuwait,0,84.8687,17820,2.00E+06,85,1,95.6181,36.7156,12.7341,0,0,0,0,0,0,0,0,0,0.25,0.611111,0,61.6515,1,3,9.788076,1.0641147,0.92182034,0.57985299,-5.7295,4.569543,9.45,14.49151,10.17659,1.923738,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,1999,Kuwait,0,82.1386,17820,2.10E+06,85,1,90.5798,38.0341,13.1198,0,0,0,0,0,0,0,0,0,0.25,0.611111,0,57.3602,1,3,9.788076,1.081849,0.97630782,0.67447824,-5.5241,4.569543,9.45,14.55888,10.12135,2.053495,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,2000,Kuwait,0,82.0205,17820,2.20E+06,85,1,90.4264,35.6079,12.2924,0,0,0,0,0,0,0,0,0,,0.555556,0,47.5726,1,3,9.788076,1.0995833,1.0314817,0.7722938,1.0681,4.569543,9.45,14.61662,10.13203,2.541099,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,2001,Kuwait,0,81.8644,17820,2.30E+06,85,1,91.7924,36.1887,12.2106,0,0,0,0,0,0,0,0,0,,0.555556,0,58.0878,1,3,9.788076,1.1173176,1.0873421,0.87333721,-3.2058,4.569543,9.45,14.66523,10.09997,2.288451,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
690,2002,Kuwait,0,78.9894,17820,2.40E+06,85,1,86.0801,41.6964,13.5945,0,0,0,0,0,0,0,0,0,,0.555556,0,62.4533,1,3,9.788076,1.1350519,1.1438889,0.97764601,-0.3966,4.569543,9.45,14.7071,10.09601,2.148067,0.7084,1,0,0,0,0,0,0,0,0,-6.907755,1
